,congdist,geoid
1247,,009-ACB
1248,8.0,009-ACC
1249,,009-ACC
1250,8.0,009-ACD
1251,,009-ACD
1252,8.0,009-ACE
1253,,009-ACE
1254,8.0,009-ACF
1255,,009-ACF
1256,8.0,009-ACG
1257,,009-ACG
1258,8.0,009-ACH
1259,,009-ACH
1260,8.0,009-ACI
1261,,009-ACI
1262,8.0,009-ABQ
1263,,009-ABQ
1264,8.0,009-ACN
1265,,009-ACN
1266,8.0,009-ACQ
1267,,009-ACQ
1268,8.0,009-ACT
1269,,009-ACT
1270,8.0,009-ACX
1271,,009-ACX
1272,8.0,009-ADA
1273,,009-ADA
1274,8.0,009-ACJ
1275,,009-ACJ
1276,8.0,009-ACK
1277,,009-ACK
1278,8.0,009-ACL
1279,,009-ACL
1280,8.0,009-ACM
1281,,009-ACM
1282,8.0,009-ABR
1283,,009-ABR
1284,8.0,009-ACO
1285,,009-ACO
1286,8.0,009-ACR
1287,,009-ACR
1288,8.0,009-ACU
1289,,009-ACU
1290,8.0,009-ACY
1291,,009-ACY
1292,8.0,009-ADB
1293,,009-ADB
1294,8.0,009-ABS
1295,,009-ABS
1296,8.0,009-ACS
1297,,009-ACS
1298,8.0,009-ACV
1299,,009-ACV
1300,8.0,009-ACZ
1301,,009-ACZ
1302,8.0,009-ADC
1303,,009-ADC
1304,8.0,009-ABT
1305,,009-ABT
1306,8.0,009-ADD
1307,,009-ADD
1308,8.0,009-ABU
1309,,009-ABU
1310,8.0,009-ADE
1311,,009-ADE
1312,8.0,009-ABV
1313,,009-ABV
1314,8.0,009-ADF
1315,,009-ADF
1316,8.0,009-ABW
1317,,009-ABW
1318,8.0,009-ADG
1319,,009-ADG
1320,8.0,009-ABX
1321,,009-ABX
1322,8.0,009-AKT
1323,,009-AKT
1324,8.0,009-ABY
1325,,009-ABY
1326,8.0,009-AMF
1327,,009-AMF
1328,8.0,009-ALV
1329,,009-ALV
1330,8.0,009-AGB
1331,,009-AGB
1332,8.0,009-ALO
1333,,009-ALO
1334,8.0,009-AGC
1335,,009-AGC
1336,8.0,009-AGD
1337,,009-AGD
1338,8.0,009-AGE
1339,,009-AGE
1340,8.0,009-AGF
1341,,009-AGF
1342,8.0,009-AGG
1343,,009-AGG
1344,8.0,009-AGH
1345,,009-AGH
1346,8.0,009-ALM
1347,,009-ALM
1348,8.0,009-ALN
1349,,009-ALN
1350,8.0,009-AGJ
1351,,009-AGJ
1352,8.0,009-AGK
1353,,009-AGK
1354,8.0,009-ALS
1355,,009-ALS
1356,8.0,009-AGL
1357,,009-AGL
1358,8.0,009-AGU
1359,,009-AGU
1360,8.0,009-AGV
1361,,009-AGV
1362,8.0,009-AGW
1363,,009-AGW
1364,8.0,009-AGX
1365,,009-AGX
1366,8.0,009-AKX
1367,,009-AKX
1368,8.0,009-AKY
1369,,009-AKY
1370,8.0,009-AKZ
1371,,009-AKZ
1372,8.0,009-ALA
1373,,009-ALA
1374,8.0,009-ALB
1375,,009-ALB
1376,8.0,009-ALC
1377,,009-ALC
1378,8.0,009-AGM
1379,,009-AGM
1380,8.0,009-ALJ
1381,,009-ALJ
1382,8.0,009-ALT
1383,,009-ALT
1384,8.0,009-ALU
1385,,009-ALU
1386,8.0,009-AMA
1387,,009-AMA
1388,8.0,009-AMB
1389,,009-AMB
1390,8.0,009-AMC
1391,,009-AMC
1392,8.0,009-AGN
1393,,009-AGN
1394,8.0,009-AGO
1395,,009-AGO
1396,8.0,009-AGP
1397,,009-AGP
1398,8.0,009-AGQ
1399,,009-AGQ
1400,8.0,009-AGR
1401,,009-AGR
1402,8.0,009-AGS
1403,,009-AGS
1404,8.0,009-AGT
1405,,009-AGT
1406,8.0,009-AGY
1407,,009-AGY
1408,8.0,009-AGZ
1409,,009-AGZ
1410,8.0,009-AHA
1411,,009-AHA
1412,8.0,009-AHB
1413,,009-AHB
1414,8.0,009-AHC
1415,,009-AHC
1416,8.0,009-AHD
1417,,009-AHD
1418,8.0,009-AHE
1419,,009-AHE
1420,8.0,009-ADO
1421,,009-ADO
1422,8.0,009-AEH
1423,,009-AEH
1424,8.0,009-AEI
1425,,009-AEI
1426,8.0,009-ADH
1427,,009-ADH
1428,8.0,009-AKU
1429,,009-AKU
1430,8.0,009-ADY
1431,,009-ADY
1432,8.0,009-AEK
1433,,009-AEK
1434,8.0,009-ADI
1435,,009-ADI
1436,8.0,009-ADR
1437,,009-ADR
1438,8.0,009-ADZ
1439,,009-ADZ
1440,8.0,009-AEL
1441,,009-AEL
1442,8.0,009-ADJ
1443,,009-ADJ
1444,8.0,009-ADS
1445,,009-ADS
1446,8.0,009-AEA
1447,,009-AEA
1448,8.0,009-AEM
1449,,009-AEM
1450,8.0,009-ADK
1451,,009-ADK
1452,8.0,009-ADT
1453,,009-ADT
1454,8.0,009-AEB
1455,,009-AEB
1456,8.0,009-AEN
1457,,009-AEN
1458,8.0,009-ADL
1459,,009-ADL
1460,8.0,009-ADU
1461,,009-ADU
1462,8.0,009-AEC
1463,,009-AEC
1464,8.0,009-AEO
1465,,009-AEO
1466,8.0,009-ADM
1467,,009-ADM
1468,1.0,009-ADV
1469,1.0,009-ADV
1470,1.0,009-AED
1471,1.0,009-AED
1472,8.0,009-AED
1473,,009-AED
1474,1.0,009-AEP
1475,1.0,009-AEP
1476,1.0,009-ADN
1477,1.0,009-ADN
1478,1.0,009-ADW
1479,1.0,009-ADW
1480,1.0,009-AEE
1481,1.0,009-AEE
1482,1.0,009-AEQ
1483,1.0,009-AEQ
1484,8.0,009-AEQ
1485,,009-AEQ
1486,1.0,009-ADX
1487,1.0,009-ADX
1488,1.0,009-AEF
1489,1.0,009-AEF
1490,8.0,009-AEF
1491,,009-AEF
1492,1.0,009-AER
1493,1.0,009-AER
1494,8.0,009-ADP
1495,,009-ADP
1496,8.0,009-AEG
1497,,009-AEG
1498,8.0,009-AHF
1499,,009-AHF
1500,8.0,009-AHG
1501,,009-AHG
1502,8.0,009-AHH
1503,,009-AHH
1504,8.0,009-AHI
1505,,009-AHI
1506,8.0,009-AKM
1507,,009-AKM
1508,8.0,009-AKN
1509,,009-AKN
1510,8.0,009-AKO
1511,,009-AKO
1512,8.0,009-AKK
1513,,009-AKK
1514,8.0,009-AKL
1515,,009-AKL
1516,8.0,009-AKP
1517,,009-AKP
1518,8.0,009-AKQ
1519,,009-AKQ
1520,8.0,009-ALW
1521,,009-ALW
1522,8.0,009-ALX
1523,,009-ALX
1524,8.0,009-AHJ
1525,,009-AHJ
1526,8.0,009-AHK
1527,,009-AHK
1528,8.0,009-AHL
1529,,009-AHL
1530,8.0,009-AHM
1531,,009-AHM
1532,8.0,009-AHN
1533,,009-AHN
1534,8.0,009-AET
1535,,009-AET
1536,8.0,009-AFC
1537,,009-AFC
1538,8.0,009-AFD
1539,,009-AFD
1540,8.0,009-AFE
1541,,009-AFE
1542,8.0,009-AFF
1543,,009-AFF
1544,8.0,009-AEU
1545,,009-AEU
1546,8.0,009-AEV
1547,,009-AEV
1548,8.0,009-AEW
1549,,009-AEW
1550,8.0,009-AEX
1551,,009-AEX
1552,8.0,009-AEY
1553,,009-AEY
1554,8.0,009-AEZ
1555,,009-AEZ
1556,8.0,009-AFA
1557,,009-AFA
1558,8.0,009-AFB
1559,,009-AFB
1560,8.0,009-AHO
1561,,009-AHO
1562,8.0,009-AHP
1563,,009-AHP
1564,8.0,009-AHQ
1565,,009-AHQ
1566,8.0,009-AHS
1567,,009-AHS
1568,8.0,009-AHT
1569,,009-AHT
1570,8.0,009-AHU
1571,,009-AHU
1572,1.0,009-AHV
1573,1.0,009-AHV
1574,1.0,009-AHW
1575,1.0,009-AHW
1576,1.0,009-AHX
1577,1.0,009-AHX
1578,1.0,009-AHY
1579,1.0,009-AHY
1580,1.0,009-AHZ
1581,1.0,009-AHZ
1582,8.0,009-AIA
1583,,009-AIA
1584,8.0,009-AKI
1585,,009-AKI
1586,8.0,009-AKJ
1587,,009-AKJ
1588,1.0,009-AIB
1589,1.0,009-AIB
1590,1.0,009-AIC
1591,1.0,009-AIC
1592,1.0,009-AID
1593,1.0,009-AID
1594,1.0,009-AIE
1595,1.0,009-AIE
1596,1.0,009-AIF
1597,1.0,009-AIF
1598,1.0,009-AIG
1599,1.0,009-AIG
1600,1.0,009-AIH
1601,1.0,009-AIH
1602,1.0,009-AII
1603,1.0,009-AII
1604,1.0,009-AFH
1605,1.0,009-AFH
1606,8.0,009-AFI
1607,,009-AFI
1608,8.0,009-AFJ
1609,,009-AFJ
1610,8.0,009-AFK
1611,,009-AFK
1612,8.0,009-AFL
1613,,009-AFL
1614,8.0,009-AFM
1615,,009-AFM
1616,8.0,009-AFN
1617,,009-AFN
1618,8.0,009-ALY
1619,,009-ALY
1620,8.0,009-ALZ
1621,,009-ALZ
1622,8.0,009-AKC
1623,,009-AKC
1624,8.0,009-AKD
1625,,009-AKD
1626,8.0,009-AKE
1627,,009-AKE
1628,8.0,009-AKF
1629,,009-AKF
1630,8.0,009-AKG
1631,,009-AKG
1632,8.0,009-AKH
1633,,009-AKH
1634,8.0,009-ALQ
1635,,009-ALQ
1636,8.0,009-ALR
1637,,009-ALR
1638,8.0,009-AIJ
1639,,009-AIJ
1640,8.0,009-AIS
1641,,009-AIS
1642,8.0,009-AIT
1643,,009-AIT
1644,8.0,009-AIU
1645,,009-AIU
1646,8.0,009-AIV
1647,,009-AIV
1648,8.0,009-AIW
1649,,009-AIW
1650,8.0,009-AIX
1651,,009-AIX
1652,8.0,009-AIY
1653,,009-AIY
1654,8.0,009-AIZ
1655,,009-AIZ
1656,8.0,009-AJA
1657,,009-AJA
1658,8.0,009-AJB
1659,,009-AJB
1660,8.0,009-AIK
1661,,009-AIK
1662,8.0,009-AJC
1663,,009-AJC
1664,8.0,009-AJD
1665,,009-AJD
1666,8.0,009-AJE
1667,,009-AJE
1668,8.0,009-AJF
1669,,009-AJF
1670,8.0,009-AJG
1671,,009-AJG
1672,8.0,009-AJH
1673,,009-AJH
1674,8.0,009-AJI
1675,,009-AJI
1676,8.0,009-AJJ
1677,,009-AJJ
1678,8.0,009-AJK
1679,,009-AJK
1680,8.0,009-AJL
1681,,009-AJL
1682,8.0,009-AIL
1683,,009-AIL
1684,8.0,009-AJM
1685,,009-AJM
1686,8.0,009-AJN
1687,,009-AJN
1688,8.0,009-AJO
1689,,009-AJO
1690,8.0,009-AJP
1691,,009-AJP
1692,8.0,009-AJQ
1693,,009-AJQ
1694,8.0,009-AJR
1695,,009-AJR
1696,8.0,009-AJS
1697,,009-AJS
1698,8.0,009-AJT
1699,,009-AJT
1700,8.0,009-AJU
1701,,009-AJU
1702,8.0,009-AJV
1703,,009-AJV
1704,8.0,009-AIM
1705,,009-AIM
1706,8.0,009-AJW
1707,,009-AJW
1708,8.0,009-AJX
1709,,009-AJX
1710,8.0,009-AJY
1711,,009-AJY
1712,8.0,009-AJZ
1713,,009-AJZ
1714,8.0,009-AKA
1715,,009-AKA
1716,8.0,009-ALL
1717,,009-ALL
1718,8.0,009-AMD
1719,,009-AMD
1720,8.0,009-AIN
1721,,009-AIN
1722,8.0,009-AIO
1723,,009-AIO
1724,8.0,009-AIP
1725,,009-AIP
1726,8.0,009-AIQ
1727,,009-AIQ
1728,8.0,009-ALK
1729,,009-ALK
1730,18.0,010-AAA
1731,18.0,010-AAA
1732,18.0,010-AAE
1733,18.0,010-AAE
1734,18.0,010-AAF
1735,18.0,010-AAF
1736,18.0,010-AAG
1737,18.0,010-AAG
1738,18.0,010-AAQ
1739,18.0,010-AAQ
1740,18.0,010-AAR
1741,18.0,010-AAR
1742,18.0,010-AAS
1743,18.0,010-AAS
1744,18.0,010-AAO
1745,18.0,010-AAO
1746,18.0,010-AAV
1747,18.0,010-AAV
1748,18.0,010-AAW
1749,18.0,010-AAW
1750,18.0,010-AAX
1751,18.0,010-AAX
1752,18.0,010-AAY
1753,18.0,010-AAY
1754,18.0,010-ABD
1755,18.0,010-ABD
1756,18.0,010-AAZ
1757,18.0,010-AAZ
1758,18.0,010-ABB
1759,18.0,010-ABB
1760,18.0,010-AAJ
1761,18.0,010-AAJ
1762,18.0,010-AAL
1763,18.0,010-AAL
1764,18.0,010-AAM
1765,18.0,010-AAM
1766,18.0,010-AAC
1767,18.0,010-AAC
1768,18.0,010-AAD
1769,18.0,010-AAD
1770,18.0,010-ABE
1771,18.0,010-ABE
1772,18.0,010-ABG
1773,18.0,010-ABG
1774,18.0,010-ABH
1775,18.0,010-ABH
1776,18.0,010-ABJ
1777,18.0,010-ABJ
1778,18.0,010-ABK
1779,18.0,010-ABK
1780,18.0,010-ABL
1781,18.0,010-ABL
1782,4.0,011-AAT
1783,4.0,011-AAT
1784,4.0,011-ABY
1785,4.0,011-ABY
1786,4.0,011-AAW
1787,4.0,011-AAW
1788,4.0,011-ABA
1789,4.0,011-ABA
1790,4.0,011-ABD
1791,4.0,011-ABD
1792,4.0,011-ABB
1793,4.0,011-ABB
1794,4.0,011-ABF
1795,4.0,011-ABF
1796,4.0,011-ACA
1797,4.0,011-ACA
1798,4.0,011-ABK
1799,4.0,011-ABK
1800,4.0,011-AAY
1801,4.0,011-AAY
1802,4.0,011-ABO
1803,4.0,011-ABO
1804,4.0,011-ABM
1805,4.0,011-ABM
1806,4.0,011-ABQ
1807,4.0,011-ABQ
1808,4.0,011-ABR
1809,4.0,011-ABR
1810,4.0,011-ABH
1811,4.0,011-ABH
1812,4.0,011-ABS
1813,4.0,011-ABS
1814,4.0,011-ABT
1815,4.0,011-ABT
1816,4.0,011-AAA
1817,4.0,011-AAA
1818,4.0,011-AAB
1819,4.0,011-AAB
1820,4.0,011-AAE
1821,4.0,011-AAE
1822,4.0,011-AAH
1823,4.0,011-AAH
1824,4.0,011-AAK
1825,4.0,011-AAK
1826,4.0,011-AAN
1827,4.0,011-AAN
1828,4.0,011-AAP
1829,4.0,011-AAP
1830,4.0,011-AAR
1831,4.0,011-AAR
1832,4.0,011-ABU
1833,4.0,011-ABU
1834,4.0,011-ABV
1835,4.0,011-ABV
1836,4.0,011-ABW
1837,4.0,011-ABW
1838,7.0,012-ADF
1839,7.0,012-ADF
1840,7.0,012-ADG
1841,7.0,012-ADG
1842,7.0,012-ADH
1843,7.0,012-ADH
1844,7.0,012-ADI
1845,7.0,012-ADI
1846,7.0,012-ADJ
1847,7.0,012-ADJ
1848,7.0,012-ADK
1849,7.0,012-ADK
1850,7.0,012-ADA
1851,7.0,012-ADA
1852,7.0,012-ADB
1853,7.0,012-ADB
1854,7.0,012-ADD
1855,7.0,012-ADD
1856,7.0,012-AAA
1857,7.0,012-AAA
1858,7.0,012-AAB
1859,7.0,012-AAB
1860,7.0,012-AAE
1861,7.0,012-AAE
1862,7.0,012-AED
1863,7.0,012-AED
1864,7.0,012-AEF
1865,7.0,012-AEF
1866,7.0,012-AAT
1867,7.0,012-AAT
1868,7.0,012-ACU
1869,7.0,012-ACU
1870,7.0,012-ACF
1871,7.0,012-ACF
1872,7.0,012-ACV
1873,7.0,012-ACV
1874,7.0,012-ACT
1875,7.0,012-ACT
1876,7.0,012-ACR
1877,7.0,012-ACR
1878,7.0,012-ACO
1879,7.0,012-ACO
1880,7.0,012-ACN
1881,7.0,012-ACN
1882,7.0,012-ACM
1883,7.0,012-ACM
1884,7.0,012-AAG
1885,7.0,012-AAG
1886,7.0,012-AAH
1887,7.0,012-AAH
1888,7.0,012-AAS
1889,7.0,012-AAS
1890,7.0,012-AAI
1891,7.0,012-AAI
1892,7.0,012-AAJ
1893,7.0,012-AAJ
1894,7.0,012-AAK
1895,7.0,012-AAK
1896,7.0,012-AAL
1897,7.0,012-AAL
1898,7.0,012-ABE
1899,7.0,012-ABE
1900,7.0,012-ABD
1901,7.0,012-ABD
1902,7.0,012-ABC
1903,7.0,012-ABC
1904,7.0,012-ABH
1905,7.0,012-ABH
1906,7.0,012-ABG
1907,7.0,012-ABG
1908,7.0,012-ABF
1909,7.0,012-ABF
1910,7.0,012-AAR
1911,7.0,012-AAR
1912,7.0,012-ABJ
1913,7.0,012-ABJ
1914,7.0,012-ABI
1915,7.0,012-ABI
1916,7.0,012-ABK
1917,7.0,012-ABK
1918,7.0,012-ABX
1919,7.0,012-ABX
1920,7.0,012-ABZ
1921,7.0,012-ABZ
1922,7.0,012-ACA
1923,7.0,012-ACA
1924,7.0,012-ACB
1925,7.0,012-ACB
1926,7.0,012-ACC
1927,7.0,012-ACC
1928,7.0,012-ACD
1929,7.0,012-ACD
1930,7.0,012-AAP
1931,7.0,012-AAP
1932,7.0,012-AAO
1933,7.0,012-AAO
1934,7.0,012-AAQ
1935,7.0,012-AAQ
1936,7.0,012-ACI
1937,7.0,012-ACI
1938,7.0,012-ACH
1939,7.0,012-ACH
1940,7.0,012-ACG
1941,7.0,012-ACG
1942,7.0,012-AEG
1943,7.0,012-AEG
1944,7.0,012-AEI
1945,7.0,012-AEI
1946,7.0,012-ADM
1947,7.0,012-ADM
1948,7.0,012-ADN
1949,7.0,012-ADN
1950,7.0,012-ADO
1951,7.0,012-ADO
1952,7.0,012-ADP
1953,7.0,012-ADP
1954,7.0,012-ADQ
1955,7.0,012-ADQ
1956,7.0,012-ADS
1957,7.0,012-ADS
1958,7.0,012-ADV
1959,7.0,012-ADV
1960,7.0,012-ADW
1961,7.0,012-ADW
1962,7.0,012-ADZ
1963,7.0,012-ADZ
1964,7.0,012-AEA
1965,7.0,012-AEA
1966,7.0,012-AEB
1967,7.0,012-AEB
1968,7.0,012-AEV
1969,7.0,012-AEV
1970,7.0,012-AEX
1971,7.0,012-AEX
1972,7.0,012-AEY
1973,7.0,012-AEY
1974,7.0,012-AFA
1975,7.0,012-AFA
1976,7.0,012-AFB
1977,7.0,012-AFB
1978,7.0,012-AEU
1979,7.0,012-AEU
1980,7.0,012-AFD
1981,7.0,012-AFD
1982,7.0,012-AFE
1983,7.0,012-AFE
1984,7.0,012-AFF
1985,7.0,012-AFF
1986,7.0,012-AFG
1987,7.0,012-AFG
1988,7.0,012-AEW
1989,7.0,012-AEW
1990,7.0,012-AEK
1991,7.0,012-AEK
1992,7.0,012-AEM
1993,7.0,012-AEM
1994,7.0,012-AEN
1995,7.0,012-AEN
1996,7.0,012-AEP
1997,7.0,012-AEP
1998,7.0,012-AEQ
1999,7.0,012-AEQ
2000,7.0,012-AER
2001,7.0,012-AER
2002,7.0,012-AET
2003,7.0,012-AET
2004,7.0,012-AFH
2005,7.0,012-AFH
2006,7.0,012-AFI
2007,7.0,012-AFI
2008,7.0,012-AFL
2009,7.0,012-AFL
2010,7.0,012-AFM
2011,7.0,012-AFM
2012,7.0,012-AFN
2013,7.0,012-AFN
2014,7.0,012-AFO
2015,7.0,012-AFO
2016,7.0,012-AFP
2017,7.0,012-AFP
2018,7.0,012-AFQ
2019,7.0,012-AFQ
2020,7.0,012-AFR
2021,7.0,012-AFR
2022,7.0,012-AFW
2023,7.0,012-AFW
2024,7.0,012-AGD
2025,7.0,012-AGD
2026,7.0,012-AFX
2027,7.0,012-AFX
2028,7.0,012-AFY
2029,7.0,012-AFY
2030,7.0,012-AFZ
2031,7.0,012-AFZ
2032,7.0,012-AGA
2033,7.0,012-AGA
2034,7.0,012-AGB
2035,7.0,012-AGB
2036,7.0,012-AGC
2037,7.0,012-AGC
2038,2.0,013-AED
2039,2.0,013-AED
2040,2.0,013-AAO
2041,2.0,013-AAO
2042,2.0,013-AHQ
2043,2.0,013-AHQ
2044,2.0,013-AAC
2045,2.0,013-AAC
2046,2.0,013-AAD
2047,2.0,013-AAD
2048,2.0,013-AAE
2049,2.0,013-AAE
2050,2.0,013-AAF
2051,2.0,013-AAF
2052,2.0,013-AAG
2053,2.0,013-AAG
2054,2.0,013-AAH
2055,2.0,013-AAH
2056,2.0,013-AAI
2057,2.0,013-AAI
2058,2.0,013-AAJ
2059,2.0,013-AAJ
2060,2.0,013-AAK
2061,2.0,013-AAK
2062,2.0,013-AAL
2063,2.0,013-AAL
2064,2.0,013-AAM
2065,2.0,013-AAM
2066,2.0,013-AAN
2067,2.0,013-AAN
2068,2.0,013-AHR
2069,2.0,013-AHR
2070,2.0,013-AAP
2071,2.0,013-AAP
2072,2.0,013-AAQ
2073,2.0,013-AAQ
2074,2.0,013-AAR
2075,2.0,013-AAR
2076,2.0,013-AEV
2077,2.0,013-AEV
2078,2.0,013-AEW
2079,2.0,013-AEW
2080,2.0,013-AEX
2081,2.0,013-AEX
2082,2.0,013-AHO
2083,2.0,013-AHO
2084,2.0,013-AAS
2085,2.0,013-AAS
2086,2.0,013-AAT
2087,2.0,013-AAT
2088,2.0,013-AAU
2089,2.0,013-AAU
2090,2.0,013-AAV
2091,2.0,013-AAV
2092,2.0,013-AAZ
2093,2.0,013-AAZ
2094,2.0,013-ABA
2095,2.0,013-ABA
2096,2.0,013-ABB
2097,2.0,013-ABB
2098,2.0,013-ABC
2099,2.0,013-ABC
2100,2.0,013-ABD
2101,2.0,013-ABD
2102,2.0,013-ABE
2103,2.0,013-ABE
2104,2.0,013-ABF
2105,2.0,013-ABF
2106,2.0,013-ABG
2107,2.0,013-ABG
2108,2.0,013-ABH
2109,2.0,013-ABH
2110,2.0,013-ABI
2111,2.0,013-ABI
2112,2.0,013-ABJ
2113,2.0,013-ABJ
2114,2.0,013-ABK
2115,2.0,013-ABK
2116,2.0,013-ABL
2117,2.0,013-ABL
2118,2.0,013-ABM
2119,2.0,013-ABM
2120,2.0,013-ABN
2121,2.0,013-ABN
2122,2.0,013-ABO
2123,2.0,013-ABO
2124,2.0,013-ABP
2125,2.0,013-ABP
2126,2.0,013-AAA
2127,2.0,013-AAA
2128,2.0,013-AAB
2129,2.0,013-AAB
2130,2.0,013-ABQ
2131,2.0,013-ABQ
2132,2.0,013-ABR
2133,2.0,013-ABR
2134,2.0,013-ABS
2135,2.0,013-ABS
2136,2.0,013-ABT
2137,2.0,013-ABT
2138,2.0,013-ABU
2139,2.0,013-ABU
2140,2.0,013-ABV
2141,2.0,013-ABV
2142,2.0,013-ABW
2143,2.0,013-ABW
2144,2.0,013-ABX
2145,2.0,013-ABX
2146,2.0,013-ABY
2147,2.0,013-ABY
2148,2.0,013-ABZ
2149,2.0,013-ABZ
2150,2.0,013-ACA
2151,2.0,013-ACA
2152,2.0,013-ACB
2153,2.0,013-ACB
2154,2.0,013-ACC
2155,2.0,013-ACC
2156,2.0,013-ACD
2157,2.0,013-ACD
2158,2.0,013-ACE
2159,2.0,013-ACE
2160,2.0,013-ACF
2161,2.0,013-ACF
2162,2.0,013-ACG
2163,2.0,013-ACG
2164,2.0,013-ACH
2165,2.0,013-ACH
2166,2.0,013-ACI
2167,2.0,013-ACI
2168,2.0,013-ACJ
2169,2.0,013-ACJ
2170,2.0,013-ACK
2171,2.0,013-ACK
2172,2.0,013-ACL
2173,2.0,013-ACL
2174,2.0,013-ACM
2175,2.0,013-ACM
2176,2.0,013-AHS
2177,2.0,013-AHS
2178,2.0,013-ACN
2179,2.0,013-ACN
2180,2.0,013-AHT
2181,2.0,013-AHT
2182,2.0,013-ACO
2183,2.0,013-ACO
2184,2.0,013-AHU
2185,2.0,013-AHU
2186,2.0,013-ACP
2187,2.0,013-ACP
2188,2.0,013-AHV
2189,2.0,013-AHV
2190,2.0,013-ACQ
2191,2.0,013-ACQ
2192,2.0,013-AHW
2193,2.0,013-AHW
2194,2.0,013-ACR
2195,2.0,013-ACR
2196,2.0,013-ACS
2197,2.0,013-ACS
2198,2.0,013-ACT
2199,2.0,013-ACT
2200,2.0,013-ACU
2201,2.0,013-ACU
2202,2.0,013-ACV
2203,2.0,013-ACV
2204,2.0,013-ACW
2205,2.0,013-ACW
2206,2.0,013-ACX
2207,2.0,013-ACX
2208,2.0,013-ACY
2209,2.0,013-ACY
2210,2.0,013-ACZ
2211,2.0,013-ACZ
2212,2.0,013-ADA
2213,2.0,013-ADA
2214,2.0,013-AHG
2215,2.0,013-AHG
2216,2.0,013-AHH
2217,2.0,013-AHH
2218,2.0,013-AHI
2219,2.0,013-AHI
2220,2.0,013-AHJ
2221,2.0,013-AHJ
2222,2.0,013-AHK
2223,2.0,013-AHK
2224,2.0,013-AHL
2225,2.0,013-AHL
2226,2.0,013-AHM
2227,2.0,013-AHM
2228,2.0,013-AHN
2229,2.0,013-AHN
2230,2.0,013-ADB
2231,2.0,013-ADB
2232,2.0,013-ADC
2233,2.0,013-ADC
2234,2.0,013-ADD
2235,2.0,013-ADD
2236,2.0,013-ADE
2237,2.0,013-ADE
2238,2.0,013-ADF
2239,2.0,013-ADF
2240,2.0,013-ADG
2241,2.0,013-ADG
2242,2.0,013-ADH
2243,2.0,013-ADH
2244,2.0,013-ADI
2245,2.0,013-ADI
2246,2.0,013-ADJ
2247,2.0,013-ADJ
2248,2.0,013-ADK
2249,2.0,013-ADK
2250,2.0,013-AGP
2251,2.0,013-AGP
2252,2.0,013-ADO
2253,2.0,013-ADO
2254,2.0,013-ADP
2255,2.0,013-ADP
2256,2.0,013-ADQ
2257,2.0,013-ADQ
2258,2.0,013-AGT
2259,2.0,013-AGT
2260,2.0,013-ADL
2261,2.0,013-ADL
2262,2.0,013-ADM
2263,2.0,013-ADM
2264,2.0,013-ADN
2265,2.0,013-ADN
2266,2.0,013-AEE
2267,2.0,013-AEE
2268,2.0,013-ADR
2269,2.0,013-ADR
2270,2.0,013-ADS
2271,2.0,013-ADS
2272,2.0,013-ADT
2273,2.0,013-ADT
2274,2.0,013-ADU
2275,2.0,013-ADU
2276,2.0,013-ADV
2277,2.0,013-ADV
2278,2.0,013-ADW
2279,2.0,013-ADW
2280,2.0,013-ADX
2281,2.0,013-ADX
2282,2.0,013-ADY
2283,2.0,013-ADY
2284,2.0,013-ADZ
2285,2.0,013-ADZ
2286,2.0,013-AEA
2287,2.0,013-AEA
2288,2.0,013-AEB
2289,2.0,013-AEB
2290,2.0,013-AEC
2291,2.0,013-AEC
2292,2.0,013-AEF
2293,2.0,013-AEF
2294,2.0,013-AEG
2295,2.0,013-AEG
2296,2.0,013-AEH
2297,2.0,013-AEH
2298,2.0,013-AEI
2299,2.0,013-AEI
2300,2.0,013-AEJ
2301,2.0,013-AEJ
2302,2.0,013-AEK
2303,2.0,013-AEK
2304,2.0,013-AEL
2305,2.0,013-AEL
2306,2.0,013-AEM
2307,2.0,013-AEM
2308,2.0,013-AEN
2309,2.0,013-AEN
2310,2.0,013-AEO
2311,2.0,013-AEO
2312,2.0,013-AEP
2313,2.0,013-AEP
2314,2.0,013-AEQ
2315,2.0,013-AEQ
2316,2.0,013-AER
2317,2.0,013-AER
2318,2.0,013-AES
2319,2.0,013-AES
2320,2.0,013-AET
2321,2.0,013-AET
2322,2.0,013-AEU
2323,2.0,013-AEU
2324,2.0,013-AEY
2325,2.0,013-AEY
2326,2.0,013-AEZ
2327,2.0,013-AEZ
2328,2.0,013-AFA
2329,2.0,013-AFA
2330,2.0,013-AFB
2331,2.0,013-AFB
2332,2.0,013-AFC
2333,2.0,013-AFC
2334,2.0,013-AFD
2335,2.0,013-AFD
2336,2.0,013-AFE
2337,2.0,013-AFE
2338,2.0,013-AFF
2339,2.0,013-AFF
2340,2.0,013-AFG
2341,2.0,013-AFG
2342,2.0,013-AFH
2343,2.0,013-AFH
2344,2.0,013-AFI
2345,2.0,013-AFI
2346,2.0,013-AFJ
2347,2.0,013-AFJ
2348,2.0,013-AFK
2349,2.0,013-AFK
2350,2.0,013-AFL
2351,2.0,013-AFL
2352,2.0,013-AFM
2353,2.0,013-AFM
2354,2.0,013-AFO
2355,2.0,013-AFO
2356,2.0,013-AFP
2357,2.0,013-AFP
2358,2.0,013-AFQ
2359,2.0,013-AFQ
2360,2.0,013-AFR
2361,2.0,013-AFR
2362,2.0,013-AFS
2363,2.0,013-AFS
2364,2.0,013-AFT
2365,2.0,013-AFT
